1000158154494066693	"[{'created_at': 'Fri May 25 23:34:20 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1000158154494066693', 'text': 'RT @saraashleyo: to the people who say they’re tired of all the #MeToo allegations? @rosemcgowan says: ""Imagine how tired we are. Imagine h'}, {'eco': 'MT'}, {'created_at': 'Fri May 25 22:26:04 +0000 2018', 'eco': 'MT', 'likes': '98', 'lang': 'en', 'tid': '1000140972204978178', 'text': 'to the people who say they’re tired of all the #MeToo allegations? @rosemcgowan says: ""Imagine how tired we are. Imagine how tired we are of it” ude4cudffc https://t.co/PVcEm21TPe via @brianstelte'}]"	1	['RETWEETS']			['1000158154494066693', '1000140972204978178']
1000243590868676608	[{'created_at': 'Sat May 26 05:13:50 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1000243590868676608', 'text': 'RT @emilynussbaum: This thoughtful, well-reported piece by @shanesnow on the accusations against George Takei makes it clear that Takei was…'}, {'eco': 'MT'}, {'created_at': 'Fri May 25 12:37:20 +0000 2018', 'eco': 'MT', 'likes': '5934', 'lang': 'en', 'tid': '999992815374434305', 'text': 'This thoughtful, well-reported piece by @shanesnow on the accusations against George Takei makes it clear that Takei was falsely accused in the riptide of #Metoo. Compassionate to both sides. https://t.co/7rO47Osxv9'}]	1	['RETWEETS']			['1000243590868676608', '999992815374434305']
997763874400096256	"[{'created_at': 'Sat May 19 09:00:19 +0000 2018', 'eco': 'GC', 'likes': '0', 'lang': 'en', 'tid': '997763874400096256', 'text': 'Why Trump the most selfish person in the world can’t see or actually doesn’t want to see https://t.co/g1yfQP8bjs'}, {'eco': 'GC'}, {'created_at': 'Sat May 19 01:17:43 +0000 2018', 'eco': 'GC', 'likes': '12', 'lang': 'en', 'tid': '997647456333688832', 'text': ""Look in the smiling face of #SabikaSheikh &amp; weep. She came to our country to learn &amp; we're sending her home in a box. Her blood is on the hands of @NRA &amp; @realDonaldTrump who call Muslims terrorists but protect white US terrorists with guns. #SantaFe #GunControlNow @Emma4Change https://t.co/njr1IhVYoP""}]"	1	['QUOTED_TO']			['997763874400096256', '997647456333688832']
1006215023956459520	[{'created_at': 'Mon Jun 11 16:42:10 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1006215023956459520', 'text': 'RT @RealSlimNOLA: What a role model Robert DeNiro is for the #MeToo movement uddd0 Y’all laugh because he’s against #Trump meanwhile it just ex…'}, {'eco': 'MT'}, {'created_at': 'Mon Jun 11 04:19:25 +0000 2018', 'eco': 'MT', 'likes': '520', 'lang': 'en', 'tid': '1006028104094175232', 'text': 'What a role model Robert DeNiro is for the #MeToo movement uddd0 Y’all laugh because he’s against #Trump meanwhile it just exposes what hypocrites you are!ude02  Sad times for hollyweird. SMH  https://t.co/JVCCKUgGjU  https://t.co/Q89KU3hzPo  #TonyAwards2018 #TonyAwards #Tonys2018 https://t.co/79uYGop0fp'}]	1	['RETWEETS']			['1006215023956459520', '1006028104094175232']
997661829995298816	[{'created_at': 'Sat May 19 02:14:50 +0000 2018', 'eco': 'GC', 'likes': '0', 'lang': 'en', 'tid': '997661829995298816', 'text': 'RT @OdehEveryday: Black people continue to be killed because the police THINK they’re armed. She brings a rifle to campus and gets a tv pla…'}, {'eco': 'GC'}, {'created_at': 'Thu May 17 13:50:28 +0000 2018', 'eco': 'GC', 'likes': '124541', 'lang': 'en', 'tid': '997112115789025280', 'text': 'Black people continue to be killed because the police THINK they’re armed. She brings a rifle to campus and gets a tv platform. Yet she thinks people using the term “white privilege” is racist. My head is spinning https://t.co/uzBUeMFos7'}, {'eco': 'GC'}, {'created_at': 'Thu May 17 13:43:10 +0000 2018', 'eco': 'BLM', 'likes': '1824', 'lang': 'en', 'tid': '997110277547220993', 'text': '•Ohio—the State where a black child Tamir Rice was executed for holding a toy gun—you brought a weapon of death to school &amp; got Nat’l TV spots •That disparity is racism against Tamir &amp; white privilege for you •Please learn the difference #GunControlNow  https://t.co/VBgaKmLvAr'}]	2	['RETWEETS', 'QUOTED_TO']			['997661829995298816', '997112115789025280', '997110277547220993']
1000383274940817408	"[{'created_at': 'Sat May 26 14:28:53 +0000 2018', 'eco': 'MT', 'likes': '9', 'lang': 'en', 'tid': '1000383274940817408', 'text': ""@Chloe_Melas morgan freeman wasn't even talking about you @Chloe_Melas  U sexualized his comment!  I feel your doing the #metoo a disservice when real people are victims.""}, {'eco': 'MT'}, {'created_at': 'Fri May 25 21:24:51 +0000 2018', 'eco': 'MT', 'likes': '2', 'lang': 'en', 'tid': '1000125569776979969', 'text': 'Visa suspends Morgan Freeman campaign after accusations of inappropriate behavior https://t.co/JstzED4Yhr'}]"	1	['REPLIES_TO']			['1000383274940817408', '1000125569776979969']
1000702910773317632	[{'created_at': 'Sun May 27 11:39:00 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1000702910773317632', 'text': 'RT @Joy105com: #Senate passes bill to revamp sexual harassment policies in wake of ##MeToo movement https://t.co/wraOairTgE #Era #Joy105com…'}, {'eco': 'MT'}, {'created_at': 'Thu May 24 20:52:46 +0000 2018', 'eco': 'MT', 'likes': '44', 'lang': 'en', 'tid': '999755108102488064', 'text': '#Senate passes bill to revamp sexual harassment policies in wake of ##MeToo movement https://t.co/wraOairTgE #Era #Joy105com #Legislation'}]	1	['RETWEETS']			['1000702910773317632', '999755108102488064']
997810757130649602	[{'created_at': 'Sat May 19 12:06:37 +0000 2018', 'eco': 'GC', 'likes': '0', 'lang': 'en', 'tid': '997810757130649602', 'text': 'RT @SJW_Resistor: At the end of the day there is only one thing to do. We have to do better. State-by-state City by City. District by Distr…'}, {'eco': 'GC'}, {'created_at': 'Sat May 19 05:20:32 +0000 2018', 'eco': 'GC', 'likes': '35', 'lang': 'en', 'tid': '997708561881927681', 'text': 'At the end of the day there is only one thing to do. We have to do better. State-by-state City by City. District by District. We have to vote them out. We have the power. https://t.co/g48TZtrstz #GunControlNow #BlueWave2018 #Basta #Timesup'}]	1	['RETWEETS']			['997810757130649602', '997708561881927681']
997655923991564289	[{'created_at': 'Sat May 19 01:51:22 +0000 2018', 'eco': 'GC', 'likes': '0', 'lang': 'en', 'tid': '997655923991564289', 'text': 'RT @OdehEveryday: Black people continue to be killed because the police THINK they’re armed. She brings a rifle to campus and gets a tv pla…'}, {'eco': 'GC'}, {'created_at': 'Thu May 17 13:50:28 +0000 2018', 'eco': 'GC', 'likes': '124541', 'lang': 'en', 'tid': '997112115789025280', 'text': 'Black people continue to be killed because the police THINK they’re armed. She brings a rifle to campus and gets a tv platform. Yet she thinks people using the term “white privilege” is racist. My head is spinning https://t.co/uzBUeMFos7'}, {'eco': 'GC'}, {'created_at': 'Thu May 17 13:43:10 +0000 2018', 'eco': 'BLM', 'likes': '1824', 'lang': 'en', 'tid': '997110277547220993', 'text': '•Ohio—the State where a black child Tamir Rice was executed for holding a toy gun—you brought a weapon of death to school &amp; got Nat’l TV spots •That disparity is racism against Tamir &amp; white privilege for you •Please learn the difference #GunControlNow  https://t.co/VBgaKmLvAr'}]	2	['RETWEETS', 'QUOTED_TO']			['997655923991564289', '997112115789025280', '997110277547220993']
1000428699173482496	[{'created_at': 'Sat May 26 17:29:23 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1000428699173482496', 'text': 'RT @alicesperi: 1. Two years ago, long before #metoo became a national conversation, I started digging into reports of sexual abuse in immi…'}, {'eco': 'MT'}, {'created_at': 'Thu Apr 12 16:35:47 +0000 2018', 'eco': 'MT', 'likes': '497', 'lang': 'en', 'tid': '984470141953069056', 'text': '1. Two years ago, long before #metoo became a national conversation, I started digging into reports of sexual abuse in immigration detention. This week, we revealed the staggering pattern of that abuse based on 1,224 reports. https://t.co/wEFeQahiSG'}]	1	['RETWEETS']			['1000428699173482496', '984470141953069056']
