997744807450742784	[{'likes': '0', 'tid': '997744807450742784', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '124541', 'tid': '997112115789025280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['997744807450742784', '997112115789025280', '997110277547220993']
1000123883167633408	[{'likes': '0', 'tid': '1000123883167633408', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '28210', 'tid': '999541758290784256', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['QUOTED_TO']	['1000123883167633408', '999541758290784256']
997555260573937664	[{'likes': '0', 'tid': '997555260573937664', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '287', 'tid': '997510387103920133', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['997555260573937664', '997510387103920133']
1001464267810508801	[{'likes': '0', 'tid': '1001464267810508801', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '1001464124239433735', 'lang': 'fr', 'eco': 'MT', 'text': '#MeToo #GetTheStrap edition', 'created_at': ''}]	1	['QUOTED_TO']	['1001464267810508801', '1001464124239433735']
999957495870205954	[{'likes': '0', 'tid': '999957495870205954', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '3', 'tid': '999949584519581696', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['999957495870205954', '999949584519581696']
997745865719799808	[{'likes': '0', 'tid': '997745865719799808', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '124541', 'tid': '997112115789025280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['997745865719799808', '997112115789025280', '997110277547220993']
997064158569992192	[{'likes': '0', 'tid': '997064158569992192', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}, {'eco': 'BLM'}, {'likes': '0', 'tid': '996864209941090307', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['997064158569992192', '996864209941090307']
1006230411599601664	[{'likes': '0', 'tid': '1006230411599601664', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '1006229406434713601', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1006230411599601664', '1006229406434713601']
997664665885986816	[{'likes': '0', 'tid': '997664665885986816', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1490', 'tid': '997610189275697153', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['997664665885986816', '997610189275697153']
1002066760558882816	[{'likes': '0', 'tid': '1002066760558882816', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '3', 'tid': '1000032053658664961', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1002066760558882816', '1000032053658664961']
